,Y0,Ymax,Nymax,Jprob
7551,3.5,7.5,20.0,0.00023583371602979564
7552,3.5,7.5,30.0,0.00023583371602979564
7553,3.5,7.5,40.0,0.00023583371602979564
7554,3.5,7.5,50.0,0.00023583371602979564
7555,3.5,7.5,60.0,0.0002382888654098523
7556,3.5,7.5,70.0,0.00024243777237595383
7557,3.5,7.5,80.0,0.00024591500500514726
7558,3.5,7.5,90.0,0.0002480684164165748
7559,3.5,7.5,100.0,0.000248922642570991
7560,3.5,7.5,110.0,0.00024952591788125994
7561,3.5,7.5,120.0,0.0002503457978605294
7562,3.5,7.5,130.0,0.0002509407345008872
7563,3.5,7.5,140.0,0.00025108520902016263
7564,3.5,7.5,150.0,0.0002506992266072491
7565,3.5,7.5,160.0,0.00024995995750082663
7566,3.5,7.5,170.0,0.00024897077796386916
7567,3.5,7.5,180.0,0.00024764289910335656
7568,3.5,7.5,190.0,0.0002459299543879455
7569,3.5,7.5,200.0,0.00024382307174647077
7570,3.5,7.5,210.0,0.00024140605791500902
7571,3.5,7.5,220.0,0.00023871094611523251
7572,3.5,7.5,230.0,0.0002356857702988298
7573,3.5,7.5,240.0,0.000232296955397443
7574,3.5,7.5,250.0,0.0002285293334255514
7575,3.5,8.0,10.0,0.00020316508787096292
7576,3.5,8.0,20.0,0.00020316508787096292
7577,3.5,8.0,30.0,0.00020316508787096292
7578,3.5,8.0,40.0,0.00020316508787096292
7579,3.5,8.0,50.0,0.00020316508787096292
7580,3.5,8.0,60.0,0.0002058413604706853
7581,3.5,8.0,70.0,0.00021062488144057775
7582,3.5,8.0,80.0,0.00021510409419107167
7583,3.5,8.0,90.0,0.00021850410621849974
7584,3.5,8.0,100.0,0.00022071378403455742
7585,3.5,8.0,110.0,0.00022284005261652493
7586,3.5,8.0,120.0,0.00022541173930853124
7587,3.5,8.0,130.0,0.00022790325665588654
7588,3.5,8.0,140.0,0.00023001854576636937
7589,3.5,8.0,150.0,0.00023161486341718036
7590,3.5,8.0,160.0,0.0002329833111757827
7591,3.5,8.0,170.0,0.00023431318459746374
7592,3.5,8.0,180.0,0.00023543436987229864
7593,3.5,8.0,190.0,0.00023623321426514778
7594,3.5,8.0,200.0,0.00023664350316510743
7595,3.5,8.0,210.0,0.00023684008979832117
7596,3.5,8.0,220.0,0.00023693837963820286
7597,3.5,8.0,230.0,0.0002368302382357687
7598,3.5,8.0,240.0,0.00023643101263757542
7599,3.5,8.0,250.0,0.00023567779961743563
7600,3.5,8.5,10.0,0.0001707030486429073
7601,3.5,8.5,20.0,0.0001707030486429073
7602,3.5,8.5,30.0,0.0001707030486429073
7603,3.5,8.5,40.0,0.0001707030486429073
7604,3.5,8.5,50.0,0.0001707030486429073
7605,3.5,8.5,60.0,0.00017320172025728984
7606,3.5,8.5,70.0,0.00017781943148613603
7607,3.5,8.5,80.0,0.00018241151023201975
7608,3.5,8.5,90.0,0.00018622779312837002
7609,3.5,8.5,100.0,0.00018908663307612463
7610,3.5,8.5,110.0,0.00019198533037038498
7611,3.5,8.5,120.0,0.0001954205445358677
7612,3.5,8.5,130.0,0.00019888241880446233
7613,3.5,8.5,140.0,0.00020206987735458436
7614,3.5,8.5,150.0,0.00020481932564720708
7615,3.5,8.5,160.0,0.00020746091569318309
7616,3.5,8.5,170.0,0.00021022095557195373
7617,3.5,8.5,180.0,0.00021290266664477614
7618,3.5,8.5,190.0,0.0002153660603742023
7619,3.5,8.5,200.0,0.0002175170588587811
7620,3.5,8.5,210.0,0.00021957550719703381
7621,3.5,8.5,220.0,0.0002217090207847484
7622,3.5,8.5,230.0,0.00022379254270847647
7623,3.5,8.5,240.0,0.00022572352975195006
7624,3.5,8.5,250.0,0.00022741888116105223
7625,3.5,9.0,10.0,0.00014252253881449952
7626,3.5,9.0,20.0,0.00014252253881449952
7627,3.5,9.0,30.0,0.00014252253881449952
7628,3.5,9.0,40.0,0.00014252253881449952
7629,3.5,9.0,50.0,0.00014252253881449952
7630,3.5,9.0,60.0,0.0001447026393366958
7631,3.5,9.0,70.0,0.00014883202886734604
7632,3.5,9.0,80.0,0.00015311587653354513
7633,3.5,9.0,90.0,0.00015688882054304965
7634,3.5,9.0,100.0,0.0001599435021458987
7635,3.5,9.0,110.0,0.00016311419949226378
7636,3.5,9.0,120.0,0.00016682822903493804
7637,3.5,9.0,130.0,0.00017063319522109345
7638,3.5,9.0,140.0,0.00017425441073339834
7639,3.5,9.0,150.0,0.00017753203135965591
7640,3.5,9.0,160.0,0.00018078900888338534
7641,3.5,9.0,170.0,0.00018425441668638257
7642,3.5,9.0,180.0,0.00018773662120397187
7643,3.5,9.0,190.0,0.00019109532524336703
7644,3.5,9.0,200.0,0.00019423019282219505
7645,3.5,9.0,210.0,0.00019737128332412
7646,3.5,9.0,220.0,0.0002007081964406725
7647,3.5,9.0,230.0,0.00020412236038004218
7648,3.5,9.0,240.0,0.0002075149687731621
7649,3.5,9.0,250.0,0.00021080310586632918
7650,3.5,9.5,10.0,0.00011940953803132469
7651,3.5,9.5,20.0,0.00011940953803132469
7652,3.5,9.5,30.0,0.00011940953803132469
7653,3.5,9.5,40.0,0.00011940953803132469
7654,3.5,9.5,50.0,0.00011940953803132469
7655,3.5,9.5,60.0,0.00012125803970869481
7656,3.5,9.5,70.0,0.00012483067025944363
7657,3.5,9.5,80.0,0.00012866261607550063
7658,3.5,9.5,90.0,0.00013218574155951472
7659,3.5,9.5,100.0,0.000135191549122863
7660,3.5,9.5,110.0,0.00013835443866435783
7661,3.5,9.5,120.0,0.00014202681395360746
7662,3.5,9.5,130.0,0.00014582300057455744
7663,3.5,9.5,140.0,0.00014950462303046742
7664,3.5,9.5,150.0,0.00015292643961282252
7665,3.5,9.5,160.0,0.00015638250232191708
7666,3.5,9.5,170.0,0.00016008643369204016
7667,3.5,9.5,180.0,0.00016386541412318772
7668,3.5,9.5,190.0,0.00016759103003163636
7669,3.5,9.5,200.0,0.00017116817747044977
7670,3.5,9.5,210.0,0.0001748168699182462
7671,3.5,9.5,220.0,0.00017872764707038843
7672,3.5,9.5,230.0,0.0001827976366025536
7673,3.5,9.5,240.0,0.00018694094263623474
7674,3.5,9.5,250.0,0.00019108447062972348
7675,3.5,10.0,10.0,0.00010087066390479929
7676,3.5,10.0,20.0,0.00010087066390479929
7677,3.5,10.0,30.0,0.00010087066390479929
7678,3.5,10.0,40.0,0.00010087066390479929
7679,3.5,10.0,50.0,0.00010087066390479929
7680,3.5,10.0,60.0,0.00010242357726853684
7681,3.5,10.0,70.0,0.00010547785145371345
7682,3.5,10.0,80.0,0.00010884641420703082
7683,3.5,10.0,90.0,0.00011205088536721865
7684,3.5,10.0,100.0,0.00011489318594580087
7685,3.5,10.0,110.0,0.00011791104375040325
7686,3.5,10.0,120.0,0.00012138958214097071
7687,3.5,10.0,130.0,0.00012500517609168588
7688,3.5,10.0,140.0,0.00012855543678474968
7689,3.5,10.0,150.0,0.00013191282412391652
7690,3.5,10.0,160.0,0.00013533555316501213
7691,3.5,10.0,170.0,0.0001390144779713026
7692,3.5,10.0,180.0,0.00014279921702316302
7693,3.5,10.0,190.0,0.00014657718086694694
7694,3.5,10.0,200.0,0.0001502631466309359
7695,3.5,10.0,210.0,0.000154057643177779
7696,3.5,10.0,220.0,0.00015814029417338446
7697,3.5,10.0,230.0,0.00016242535173065708
7698,3.5,10.0,240.0,0.00016684164969240004
7699,3.5,10.0,250.0,0.00017132847622146
7700,3.5,10.5,10.0,8.608095514134983e-05
7701,3.5,10.5,20.0,8.608095514134983e-05
7702,3.5,10.5,30.0,8.608095514134983e-05
7703,3.5,10.5,40.0,8.608095514134983e-05
7704,3.5,10.5,50.0,8.608095514134983e-05
7705,3.5,10.5,60.0,8.738635313127232e-05
7706,3.5,10.5,70.0,8.999427590160342e-05
7707,3.5,10.5,80.0,9.294057215365406e-05
7708,3.5,10.5,90.0,9.582315213128418e-05
7709,3.5,10.5,100.0,9.845880952143498e-05
7710,3.5,10.5,110.0,0.00010127506642066975
7711,3.5,10.5,120.0,0.00010450107989071646
7712,3.5,10.5,130.0,0.0001078662070621852
7713,3.5,10.5,140.0,0.00011119985803449864
7714,3.5,10.5,150.0,0.00011439168329976299
7715,3.5,10.5,160.0,0.00011766446290904083
7716,3.5,10.5,170.0,0.00012118496141615116
7717,3.5,10.5,180.0,0.0001248243146044338
7718,3.5,10.5,190.0,0.00012848572401326895
7719,3.5,10.5,200.0,0.0001320948606842784
7720,3.5,10.5,210.0,0.00013582980983102005
7721,3.5,10.5,220.0,0.00013985392243935917
7722,3.5,10.5,230.0,0.00014409680842201683
7723,3.5,10.5,240.0,0.00014850067501646618
7724,3.5,10.5,250.0,0.00015301643842760248
7725,3.5,11.0,10.0,7.424545949240763e-05
7726,3.5,11.0,20.0,7.424545949240763e-05
7727,3.5,11.0,30.0,7.424545949240763e-05
7728,3.5,11.0,40.0,7.424545949240763e-05
7729,3.5,11.0,50.0,7.424545949240763e-05
7730,3.5,11.0,60.0,7.534893577788737e-05
7731,3.5,11.0,70.0,7.75850681640037e-05
7732,3.5,11.0,80.0,8.016531330756808e-05
7733,3.5,11.0,90.0,8.275020621962369e-05
7734,3.5,11.0,100.0,8.517233931939436e-05
7735,3.5,11.0,110.0,8.777257962967629e-05
7736,3.5,11.0,120.0,9.073511389325333e-05
7737,3.5,11.0,130.0,9.383290103312763e-05
7738,3.5,11.0,140.0,9.692208574591768e-05
7739,3.5,11.0,150.0,9.990762177614278e-05
7740,3.5,11.0,160.0,0.00010298030365611304
7741,3.5,11.0,170.0,0.00010628430384975765
7742,3.5,11.0,180.0,0.00010970970601394304
7743,3.5,11.0,190.0,0.0001131738921255361
7744,3.5,11.0,200.0,0.00011661280245827167
7745,3.5,11.0,210.0,0.00012018248109952164
7746,3.5,11.0,220.0,0.0001240285205683371
7747,3.5,11.0,230.0,0.00012809326212064043
7748,3.5,11.0,240.0,0.0001323300003177003
7749,3.5,11.0,250.0,0.0001366994152576766
7750,3.5,11.5,10.0,6.470418861977703e-05
7751,3.5,11.5,20.0,6.470418861977703e-05
7752,3.5,11.5,30.0,6.470418861977703e-05
7753,3.5,11.5,40.0,6.470418861977703e-05
7754,3.5,11.5,50.0,6.470418861977703e-05
7755,3.5,11.5,60.0,6.564440015442346e-05
7756,3.5,11.5,70.0,6.757479859313872e-05
7757,3.5,11.5,80.0,6.984454009119998e-05
7758,3.5,11.5,90.0,7.216489127511836e-05
7759,3.5,11.5,100.0,7.438356251468106e-05
7760,3.5,11.5,110.0,7.677388811590939e-05
7761,3.5,11.5,120.0,7.948444399349732e-05
7762,3.5,11.5,130.0,8.232354232172684e-05
7763,3.5,11.5,140.0,8.516931916735151e-05
7764,3.5,11.5,150.0,8.793982170893572e-05
7765,3.5,11.5,160.0,9.079819505254266e-05
7766,3.5,11.5,170.0,9.38685877821396e-05
7767,3.5,11.5,180.0,9.705714000154222e-05
7768,3.5,11.5,190.0,0.00010029337931236438
7769,3.5,11.5,200.0,0.0001035222971725129
7770,3.5,11.5,210.0,0.00010687979944507103
7771,3.5,11.5,220.0,0.00011049426745929216
7772,3.5,11.5,230.0,0.00011431824490929896
7773,3.5,11.5,240.0,0.00011831385685611552
7774,3.5,11.5,250.0,0.0001224495801742409
7775,3.5,12.0,10.0,5.694046514673796e-05
7776,3.5,12.0,20.0,5.694046514673796e-05
7777,3.5,12.0,30.0,5.694046514673796e-05
7778,3.5,12.0,40.0,5.694046514673796e-05
7779,3.5,12.0,50.0,5.694046514673796e-05
7780,3.5,12.0,60.0,5.7748688035150145e-05
7781,3.5,12.0,70.0,5.9428324528866116e-05
7782,3.5,12.0,80.0,6.143679190519234e-05
7783,3.5,12.0,90.0,6.352635623461802e-05
7784,3.5,12.0,100.0,6.555852839437701e-05
7785,3.5,12.0,110.0,6.775403364465124e-05
7786,3.5,12.0,120.0,7.0233365748775e-05
7787,3.5,12.0,130.0,7.28333958121565e-05
7788,3.5,12.0,140.0,7.54502057482329e-05
7789,3.5,12.0,150.0,7.80128448896966e-05
7790,3.5,12.0,160.0,8.066105771471397e-05
7791,3.5,12.0,170.0,8.350174445236255e-05
7792,3.5,12.0,180.0,8.645442091036392e-05
7793,3.5,12.0,190.0,8.945879266910929e-05
7794,3.5,12.0,200.0,9.246757860633957e-05
7795,3.5,12.0,210.0,9.55989514902887e-05
7796,3.5,12.0,220.0,9.89655535439497e-05
7797,3.5,12.0,230.0,0.00010252800164155509
7798,3.5,12.0,240.0,0.00010625534099349407
7799,3.5,12.0,250.0,0.00011012213902329956
7800,3.5,12.5,10.0,5.055943595951514e-05
7801,3.5,12.5,20.0,5.055943595951514e-05
7802,3.5,12.5,30.0,5.055943595951514e-05
7803,3.5,12.5,40.0,5.055943595951514e-05
7804,3.5,12.5,50.0,5.055943595951514e-05
7805,3.5,12.5,60.0,5.1260480192258874e-05
7806,3.5,12.5,70.0,5.273387250274913e-05
7807,3.5,12.5,80.0,5.452269587410277e-05
7808,3.5,12.5,90.0,5.641245974923759e-05
7809,3.5,12.5,100.0,5.827698865437313e-05
7810,3.5,12.5,110.0,6.029585428542765e-05
7811,3.5,12.5,120.0,6.256737189929765e-05
7812,3.5,12.5,130.0,6.495153345851537e-05
7813,3.5,12.5,140.0,6.735905616523441e-05
7814,3.5,12.5,150.0,6.972817013807243e-05
7815,3.5,12.5,160.0,7.217900446476818e-05
7816,3.5,12.5,170.0,7.480381173619154e-05
7817,3.5,12.5,180.0,7.753318164629899e-05
7818,3.5,12.5,190.0,8.031527236458106e-05
7819,3.5,12.5,200.0,8.310930299885323e-05
7820,3.5,12.5,210.0,8.60181309394533e-05
7821,3.5,12.5,220.0,8.914044650298078e-05
7822,3.5,12.5,230.0,9.244324459000119e-05
7823,3.5,12.5,240.0,9.590097381026185e-05
7824,3.5,12.5,250.0,9.949292507290729e-05
7825,3.5,13.0,10.0,4.526172113005289e-05
7826,3.5,13.0,20.0,4.526172113005289e-05
7827,3.5,13.0,30.0,4.526172113005289e-05
7828,3.5,13.0,40.0,4.526172113005289e-05
7829,3.5,13.0,50.0,4.526172113005289e-05
7830,3.5,13.0,60.0,4.5875139184489675e-05
7831,3.5,13.0,70.0,4.7177953302652996e-05
7832,3.5,13.0,80.0,4.878159918071691e-05
7833,3.5,13.0,90.0,5.0498709573978964e-05
7834,3.5,13.0,100.0,5.221397843681566e-05
7835,3.5,13.0,110.0,5.4074573886856484e-05
7836,3.5,13.0,120.0,5.616121450690811e-05
7837,3.5,13.0,130.0,5.8352710594101674e-05
7838,3.5,13.0,140.0,6.0571755109225866e-05
7839,3.5,13.0,150.0,6.276423229479959e-05
7840,3.5,13.0,160.0,6.503388048642784e-05
7841,3.5,13.0,170.0,6.74605909766282e-05
7842,3.5,13.0,180.0,6.998411917336616e-05
7843,3.5,13.0,190.0,7.255962842385714e-05
7844,3.5,13.0,200.0,7.515177446356943e-05
7845,3.5,13.0,210.0,7.78503155934809e-05
7846,3.5,13.0,220.0,8.074178288702659e-05
7847,3.5,13.0,230.0,8.379823175165652e-05
7848,3.5,13.0,240.0,8.699834351462793e-05
7849,3.5,13.0,250.0,9.03250759126812e-05
7850,3.5,13.5,10.0,4.082023443040435e-05
7851,3.5,13.5,20.0,4.082023443040435e-05
7852,3.5,13.5,30.0,4.082023443040435e-05
7853,3.5,13.5,40.0,4.082023443040435e-05
7854,3.5,13.5,50.0,4.082023443040435e-05
7855,3.5,13.5,60.0,4.136144174633817e-05
7856,3.5,13.5,70.0,4.252218838707351e-05
7857,3.5,13.5,80.0,4.396894993702978e-05
7858,3.5,13.5,90.0,4.5536660141280065e-05
7859,3.5,13.5,100.0,4.7119566878932265e-05
7860,3.5,13.5,110.0,4.883912695126791e-05
7861,3.5,13.5,120.0,5.076201027829812e-05
7862,3.5,13.5,130.0,5.278245043317053e-05
7863,3.5,13.5,140.0,5.4832994280467e-05
7864,3.5,13.5,150.0,5.686592343291312e-05
7865,3.5,13.5,160.0,5.8971272032729765e-05
7866,3.5,13.5,170.0,6.121851658868799e-05
7867,3.5,13.5,180.0,6.355502166394135e-05
7868,3.5,13.5,190.0,6.594176672354469e-05
7869,3.5,13.5,200.0,6.834795158000067e-05
7870,3.5,13.5,210.0,7.085217682528977e-05
7871,3.5,13.5,220.0,7.353047069072854e-05
7872,3.5,13.5,230.0,7.635893362926413e-05
7873,3.5,13.5,240.0,7.931958585326728e-05
7874,3.5,13.5,250.0,8.239824761324952e-05
7875,3.5,14.0,10.0,3.7061889135451974e-05
7876,3.5,14.0,20.0,3.7061889135451974e-05
7877,3.5,14.0,30.0,3.7061889135451974e-05
7878,3.5,14.0,40.0,3.7061889135451974e-05
7879,3.5,14.0,50.0,3.7061889135451974e-05
7880,3.5,14.0,60.0,3.75430904728229e-05
7881,3.5,14.0,70.0,3.858461535734124e-05
7882,3.5,14.0,80.0,3.9897676546627315e-05
7883,3.5,14.0,90.0,4.133569681979915e-05
7884,3.5,14.0,100.0,4.280131689775686e-05
7885,3.5,14.0,110.0,4.4395425093677196e-05
7886,3.5,14.0,120.0,4.617339632275588e-05
7887,3.5,14.0,130.0,4.8042202527738854e-05
7888,3.5,14.0,140.0,4.994255260539473e-05
7889,3.5,14.0,150.0,5.183209876579353e-05
7890,3.5,14.0,160.0,5.378938551744203e-05
7891,3.5,14.0,170.0,5.58751047035648e-05
7892,3.5,14.0,180.0,5.8042968207690634e-05
7893,3.5,14.0,190.0,6.025880363637248e-05
7894,3.5,14.0,200.0,6.249561744085794e-05
7895,3.5,14.0,210.0,6.482251268560573e-05
7896,3.5,14.0,220.0,6.73064822124223e-05
7897,3.5,14.0,230.0,6.992688891333043e-05
7898,3.5,14.0,240.0,7.266841045399805e-05
7899,3.5,14.0,250.0,7.551912000898313e-05
7900,3.5,14.5,10.0,3.3853803890694195e-05
7901,3.5,14.5,20.0,3.3853803890694195e-05
7902,3.5,14.5,30.0,3.3853803890694195e-05
7903,3.5,14.5,40.0,3.3853803890694195e-05
7904,3.5,14.5,50.0,3.3853803890694195e-05
7905,3.5,14.5,60.0,3.428472244906442e-05
7906,3.5,14.5,70.0,3.522542266389429e-05
7907,3.5,14.5,80.0,3.642381811316713e-05
7908,3.5,14.5,90.0,3.7748790050682785e-05
7909,3.5,14.5,100.0,3.9110363485812396e-05
7910,3.5,14.5,110.0,4.059283660088963e-05
7911,3.5,14.5,120.0,4.2242436700704535e-05
7912,3.5,14.5,130.0,4.397674036844226e-05
7913,3.5,14.5,140.0,4.574326553430162e-05
7914,3.5,14.5,150.0,4.75041975760417e-05
7915,3.5,14.5,160.0,4.9328409334095156e-05
7916,3.5,14.5,170.0,5.1269162366454645e-05
7917,3.5,14.5,180.0,5.328549375296908e-05
7918,3.5,14.5,190.0,5.534729328163489e-05
7919,3.5,14.5,200.0,5.7430768798003046e-05
7920,3.5,14.5,210.0,5.959692763142359e-05
7921,3.5,14.5,220.0,6.19049976860151e-05
7922,3.5,14.5,230.0,6.433699841039891e-05
7923,3.5,14.5,240.0,6.68797434780711e-05
7924,3.5,14.5,250.0,6.952309610492208e-05
7925,3.5,15.0,10.0,3.109310444972009e-05
7926,3.5,15.0,20.0,3.109310444972009e-05
7927,3.5,15.0,30.0,3.109310444972009e-05
7928,3.5,15.0,40.0,3.109310444972009e-05
7929,3.5,15.0,50.0,3.109310444972009e-05
7930,3.5,15.0,60.0,3.1481543055265604e-05
7931,3.5,15.0,70.0,3.2336327054616364e-05
7932,3.5,15.0,80.0,3.343574832670961e-05
7933,3.5,15.0,90.0,3.466172023070107e-05
7934,3.5,15.0,100.0,3.5930782701149394e-05
7935,3.5,15.0,110.0,3.7313744708377796e-05
7936,3.5,15.0,120.0,3.8849370923915965e-05
7937,3.5,15.0,130.0,4.046413604189112e-05
7938,3.5,15.0,140.0,4.2111279665224264e-05
7939,3.5,15.0,150.0,4.375683621661543e-05
7940,3.5,15.0,160.0,4.546149881949733e-05
7941,3.5,15.0,170.0,4.7272220745393906e-05
7942,3.5,15.0,180.0,4.915253436679282e-05
7943,3.5,15.0,190.0,5.107575275619045e-05
7944,3.5,15.0,200.0,5.302078918750052e-05
7945,3.5,15.0,210.0,5.504173158402508e-05
7946,3.5,15.0,220.0,5.7191128926905964e-05
7947,3.5,15.0,230.0,5.945318484233003e-05
7948,3.5,15.0,240.0,6.181644731710372e-05
7949,3.5,15.0,250.0,6.42722161923571e-05
7950,3.5,15.5,10.0,2.869943600207264e-05
7951,3.5,15.5,20.0,2.869943600207264e-05
7952,3.5,15.5,30.0,2.869943600207264e-05
7953,3.5,15.5,40.0,2.869943600207264e-05
7954,3.5,15.5,50.0,2.8699436002072625e-05
7955,3.5,15.5,60.0,2.9051705089026692e-05
7956,3.5,15.5,70.0,2.9832738847939724e-05
7957,3.5,15.5,80.0,3.084618935139518e-05
7958,3.5,15.5,90.0,3.198504446710425e-05
7959,3.5,15.5,100.0,3.317161186907613e-05
7960,3.5,15.5,110.0,3.446564765368153e-05
7961,3.5,15.5,120.0,3.5899785125441226e-05
7962,3.5,15.5,130.0,3.740802249686826e-05
7963,3.5,15.5,140.0,3.894844187547661e-05
7964,3.5,15.5,150.0,4.0490365828851275e-05
7965,3.5,15.5,160.0,4.208753462002881e-05
7966,3.5,15.5,170.0,4.378152281807327e-05
7967,3.5,15.5,180.0,4.553968144963762e-05
7968,3.5,15.5,190.0,4.733822579753206e-05
7969,3.5,15.5,200.0,4.915836757236326e-05
7970,3.5,15.5,210.0,5.104826022448446e-05
7971,3.5,15.5,220.0,5.30546960321753e-05
7972,3.5,15.5,230.0,5.516369141850114e-05
7973,3.5,15.5,240.0,5.736521666316932e-05
7974,3.5,15.5,250.0,5.9651736352164534e-05
7975,3.5,16.0,10.0,2.6609466126263404e-05
7976,3.5,16.0,20.0,2.6609466126263404e-05
7977,3.5,16.0,30.0,2.6609466126263404e-05
7978,3.5,16.0,40.0,2.6609466126263404e-05
7979,3.5,16.0,50.0,2.6609466126263404e-05
7980,3.5,16.0,60.0,2.6930709455669035e-05
7981,3.5,16.0,70.0,2.764799304937908e-05
7982,3.5,16.0,80.0,2.858631142751505e-05
7983,3.5,16.0,90.0,2.9648135072652717e-05
7984,3.5,16.0,100.0,3.0760897295837963e-05
7985,3.5,16.0,110.0,3.1975230968946495e-05
7986,3.5,16.0,120.0,3.3318697412328105e-05
7987,3.5,16.0,130.0,3.4731702903020026e-05
7988,3.5,16.0,140.0,3.617645651739992e-05
7989,3.5,16.0,150.0,3.762510691169317e-05
7990,3.5,16.0,160.0,3.9125453780951185e-05
7991,3.5,16.0,170.0,4.071446467544184e-05
7992,3.5,16.0,180.0,4.23627547393918e-05
7993,3.5,16.0,190.0,4.4049014540711576e-05
7994,3.5,16.0,200.0,4.575641918145743e-05
7995,3.5,16.0,210.0,4.7528012512843066e-05
7996,3.5,16.0,220.0,4.9405610989505916e-05
7997,3.5,16.0,230.0,5.137674923282548e-05
7998,3.5,16.0,240.0,5.3432575237381375e-05
7999,3.5,16.0,250.0,5.5566507357992915e-05
8000,3.5,16.5,10.0,2.477283396160655e-05
8001,3.5,16.5,20.0,2.477283396160655e-05
8002,3.5,16.5,30.0,2.477283396160655e-05
8003,3.5,16.5,40.0,2.477283396160655e-05
8004,3.5,16.5,50.0,2.477283396160655e-05
8005,3.5,16.5,60.0,2.5067277004320302e-05
8006,3.5,16.5,70.0,2.5729089935992817e-05
8007,3.5,16.5,80.0,2.6601365421914216e-05
8008,3.5,16.5,90.0,2.7594751852388972e-05
8009,3.5,16.5,100.0,2.8641255499673406e-05
8010,3.5,16.5,110.0,2.97839265070489e-05
8011,3.5,16.5,120.0,3.104610334392966e-05
8012,3.5,16.5,130.0,3.2373688418313935e-05
8013,3.5,16.5,140.0,3.373243144114371e-05
8014,3.5,16.5,150.0,3.5096924480695194e-05
8015,3.5,16.5,160.0,3.6509865442972406e-05
8016,3.5,16.5,170.0,3.800425746366005e-05
8017,3.5,16.5,180.0,3.9553522738848754e-05
8018,3.5,16.5,190.0,4.1138475488799265e-05
8019,3.5,16.5,200.0,4.274397721980223e-05
8020,3.5,16.5,210.0,4.4408654250570704e-05
8021,3.5,16.5,220.0,4.6170008089038784e-05
8022,3.5,16.5,230.0,4.801685572942171e-05
8023,3.5,16.5,240.0,4.994132935994257e-05
8024,3.5,16.5,250.0,5.1937635875862864e-05
8025,3.5,17.0,10.0,2.314914731335297e-05
8026,3.5,17.0,20.0,2.314914731335297e-05
8027,3.5,17.0,30.0,2.314914731335297e-05
8028,3.5,17.0,40.0,2.314914731335297e-05
8029,3.5,17.0,50.0,2.314914731335297e-05
8030,3.5,17.0,60.0,2.3420287483906465e-05
8031,3.5,17.0,70.0,2.4033533540533472e-05
8032,3.5,17.0,80.0,2.4847434979940065e-05
8033,3.5,17.0,90.0,2.5779740545468994e-05
8034,3.5,17.0,100.0,2.676655251514246e-05
8035,3.5,17.0,110.0,2.784457761640114e-05
8036,3.5,17.0,120.0,2.9033616930231e-05
8037,3.5,17.0,130.0,3.0284317968687723e-05
8038,3.5,17.0,140.0,3.156548733133147e-05
8039,3.5,17.0,150.0,3.2853841765573795e-05
8040,3.5,17.0,160.0,3.418767565013671e-05
8041,3.5,17.0,170.0,3.559656486557998e-05
8042,3.5,17.0,180.0,3.705635969218928e-05
8043,3.5,17.0,190.0,3.854970675518621e-05
8044,3.5,17.0,200.0,4.006292386838814e-05
8045,3.5,17.0,210.0,4.163080207635182e-05
8046,3.5,17.0,220.0,4.328708784755288e-05
8047,3.5,17.0,230.0,4.502169006844595e-05
8048,3.5,17.0,240.0,4.682757055615339e-05
8049,3.5,17.0,250.0,4.8699594128270476e-05
8050,3.5,17.5,10.0,2.1705740585037685e-05
8051,3.5,17.5,20.0,2.1705740585037685e-05
8052,3.5,17.5,30.0,2.1705740585037685e-05
8053,3.5,17.5,40.0,2.1705740585037685e-05
8054,3.5,17.5,50.0,2.1705740585037685e-05
8055,3.5,17.5,60.0,2.1956493774685996e-05
8056,3.5,17.5,70.0,2.2526969270002304e-05
8057,3.5,17.5,80.0,2.328900608846933e-05
8058,3.5,17.5,90.0,2.416655677573832e-05
8059,3.5,17.5,100.0,2.5099406667980172e-05
8060,3.5,17.5,110.0,2.6118923479855597e-05
8061,3.5,17.5,120.0,2.7241928071564595e-05
8062,3.5,17.5,130.0,2.8423190137017214e-05
8063,3.5,17.5,140.0,2.9634171377720803e-05
8064,3.5,17.5,150.0,3.085344621380887e-05
8065,3.5,17.5,160.0,3.21154896366666e-05
8066,3.5,17.5,170.0,3.344690118379343e-05
8067,3.5,17.5,180.0,3.4825643123497267e-05
8068,3.5,17.5,190.0,3.62359518674174e-05
8069,3.5,17.5,200.0,3.766540941110769e-05
8070,3.5,17.5,210.0,3.914546306254665e-05
8071,3.5,17.5,220.0,4.070657959356703e-05
8072,3.5,17.5,230.0,4.2339604582244696e-05
8073,3.5,17.5,240.0,4.403820488744263e-05
8074,3.5,17.5,250.0,4.5797799027726723e-05
8075,3.5,18.0,10.0,2.0415987659669598e-05
8076,3.5,18.0,20.0,2.0415987659669598e-05
8077,3.5,18.0,30.0,2.0415987659669598e-05
8078,3.5,18.0,40.0,2.0415987659669598e-05
8079,3.5,18.0,50.0,2.0415987659669598e-05
8080,3.5,18.0,60.0,2.0648801841436554e-05
8081,3.5,18.0,70.0,2.1181405420710532e-05
8082,3.5,18.0,80.0,2.1897135263512248e-05
8083,3.5,18.0,90.0,2.272539647271888e-05
8084,3.5,18.0,100.0,2.3609298624835198e-05
8085,3.5,18.0,110.0,2.4575690198873356e-05
8086,3.5,18.0,120.0,2.563886773289574e-05
8087,3.5,18.0,130.0,2.675720289110434e-05
8088,3.5,18.0,140.0,2.790447658888607e-05
8089,3.5,18.0,150.0,2.9060895960920675e-05
8090,3.5,18.0,160.0,3.025760771834553e-05
